,date,status,age_group,gender,count,rate_per_100000
17050,2023-01-28,icu,70 to 79,female,7,0.394958969
17051,2023-01-28,icu,70 to 79,all,17,0.50410669
17052,2023-01-28,icu,80+,male,15,2.017118613
17053,2023-01-28,icu,80+,female,6,0.560063026
17054,2023-01-28,icu,80+,all,21,1.157061131
17055,2023-01-28,icu,all,male,51,0.254825355
17056,2023-01-28,icu,all,female,34,0.169288531
17057,2023-01-28,icu,all,all,85,0.211981911
17058,2023-01-28,deaths,20 to 29,male,1,0.034692998
17059,2023-01-28,deaths,20 to 29,all,1,0.018101484
17060,2023-01-28,deaths,30 to 39,female,1,0.035249185
17061,2023-01-28,deaths,30 to 39,all,1,0.017284588
17062,2023-01-28,deaths,40 to 49,male,2,0.07787128
17063,2023-01-28,deaths,40 to 49,female,1,0.039013002
17064,2023-01-28,deaths,40 to 49,all,3,0.058461424
17065,2023-01-28,deaths,50 to 59,male,2,0.081188008
17066,2023-01-28,deaths,50 to 59,female,1,0.039726286
17067,2023-01-28,deaths,50 to 59,all,3,0.060233187
17068,2023-01-28,deaths,60 to 69,male,10,0.40340197
17069,2023-01-28,deaths,60 to 69,female,4,0.15475624
17070,2023-01-28,deaths,60 to 69,all,14,0.27648166
17071,2023-01-28,deaths,70 to 79,male,16,1.00002125
17072,2023-01-28,deaths,70 to 79,female,11,0.620649809
17073,2023-01-28,deaths,70 to 79,all,27,0.800640038
17074,2023-01-28,deaths,80+,male,34,4.572135523
17075,2023-01-28,deaths,80+,female,36,3.360378155
17076,2023-01-28,deaths,80+,all,70,3.856870436
17077,2023-01-28,deaths,all,male,65,0.324777414
17078,2023-01-28,deaths,all,female,54,0.26887002
17079,2023-01-28,deaths,all,all,119,0.296774675
17080,2023-02-04,cases,0 to 11,male,191,7.641271508
17081,2023-02-04,cases,0 to 11,female,181,7.61922081
17082,2023-02-04,cases,0 to 11,all,372,7.630526619
17083,2023-02-04,cases,12 to 19,male,75,4.100906355
17084,2023-02-04,cases,12 to 19,female,85,4.939769679
17085,2023-02-04,cases,12 to 19,all,160,4.507560306
17086,2023-02-04,cases,20 to 29,male,197,6.834520643
17087,2023-02-04,cases,20 to 29,female,543,20.5527439
17088,2023-02-04,cases,20 to 29,all,741,13.41319949
17089,2023-02-04,cases,20 to 29,other,1,NA
17090,2023-02-04,cases,30 to 39,male,275,9.32659919
17091,2023-02-04,cases,30 to 39,female,739,26.04914794
17092,2023-02-04,cases,30 to 39,all,1014,17.52657203
17093,2023-02-04,cases,40 to 49,male,266,10.35688018
17094,2023-02-04,cases,40 to 49,female,745,29.06468668
17095,2023-02-04,cases,40 to 49,all,1014,19.75996129
17096,2023-02-04,cases,40 to 49,other,3,NA
17097,2023-02-04,cases,50 to 59,male,323,13.11186327
17098,2023-02-04,cases,50 to 59,female,736,29.23854642
17099,2023-02-04,cases,50 to 59,all,1059,21.26231493
17100,2023-02-04,cases,60 to 69,male,490,19.7666965
17101,2023-02-04,cases,60 to 69,female,545,21.08553764
17102,2023-02-04,cases,60 to 69,all,1035,20.43989417
17103,2023-02-04,cases,70 to 79,male,548,34.25072783
17104,2023-02-04,cases,70 to 79,female,582,32.83801717
17105,2023-02-04,cases,70 to 79,all,1130,33.50826824
17106,2023-02-04,cases,80+,male,733,98.5698629
17107,2023-02-04,cases,80+,female,1156,107.9054763
17108,2023-02-04,cases,80+,all,1889,104.0804036
17109,2023-02-04,cases,all,male,3098,15.4793912
17110,2023-02-04,cases,all,female,5312,26.44884345
17111,2023-02-04,cases,all,all,8414,20.98371528
17112,2023-02-04,cases,all,other,4,NA
17113,2023-02-04,hospitalizations,0 to 11,male,33,1.320219685
17114,2023-02-04,hospitalizations,0 to 11,female,21,0.883997995
17115,2023-02-04,hospitalizations,0 to 11,all,54,1.10765709
17116,2023-02-04,hospitalizations,12 to 19,male,6,0.328072508
17117,2023-02-04,hospitalizations,12 to 19,female,6,0.348689624
17118,2023-02-04,hospitalizations,12 to 19,all,12,0.338067023
17119,2023-02-04,hospitalizations,20 to 29,male,10,0.346929982
17120,2023-02-04,hospitalizations,20 to 29,female,21,0.794857499
17121,2023-02-04,hospitalizations,20 to 29,all,31,0.561145998
17122,2023-02-04,hospitalizations,30 to 39,male,15,0.508723592
17123,2023-02-04,hospitalizations,30 to 39,female,32,1.12797393
17124,2023-02-04,hospitalizations,30 to 39,all,47,0.812375627
17125,2023-02-04,hospitalizations,40 to 49,male,24,0.934455355
17126,2023-02-04,hospitalizations,40 to 49,female,20,0.780260045
17127,2023-02-04,hospitalizations,40 to 49,all,44,0.857434218
17128,2023-02-04,hospitalizations,50 to 59,male,43,1.745542169
17129,2023-02-04,hospitalizations,50 to 59,female,36,1.430146292
17130,2023-02-04,hospitalizations,50 to 59,all,79,1.586140585
17131,2023-02-04,hospitalizations,60 to 69,male,100,4.034019695
17132,2023-02-04,hospitalizations,60 to 69,female,77,2.979057612
17133,2023-02-04,hospitalizations,60 to 69,all,177,3.495518134
17134,2023-02-04,hospitalizations,70 to 79,male,155,9.687705864
17135,2023-02-04,hospitalizations,70 to 79,female,150,8.463406487
17136,2023-02-04,hospitalizations,70 to 79,all,305,9.044267091
17137,2023-02-04,hospitalizations,80+,male,235,31.60152494
17138,2023-02-04,hospitalizations,80+,female,254,23.70933476
17139,2023-02-04,hospitalizations,80+,all,489,26.9429949
17140,2023-02-04,hospitalizations,all,male,621,3.102873446
17141,2023-02-04,hospitalizations,all,female,617,3.072088932
17142,2023-02-04,hospitalizations,all,all,1238,3.087454185
17143,2023-02-04,icu,0 to 11,male,2,0.080013314
17144,2023-02-04,icu,0 to 11,female,2,0.084190285
17145,2023-02-04,icu,0 to 11,all,4,0.082048673
17146,2023-02-04,icu,20 to 29,female,2,0.075700714
17147,2023-02-04,icu,20 to 29,all,2,0.036202968
17148,2023-02-04,icu,30 to 39,male,2,0.067829812
17149,2023-02-04,icu,30 to 39,female,2,0.070498371
17150,2023-02-04,icu,30 to 39,all,4,0.069138351
17151,2023-02-04,icu,40 to 49,male,6,0.233613839
17152,2023-02-04,icu,40 to 49,female,3,0.117039007
17153,2023-02-04,icu,40 to 49,all,9,0.175384272
17154,2023-02-04,icu,50 to 59,male,7,0.284158028
17155,2023-02-04,icu,50 to 59,female,3,0.119178858
17156,2023-02-04,icu,50 to 59,all,10,0.200777289
17157,2023-02-04,icu,60 to 69,male,12,0.484082363
17158,2023-02-04,icu,60 to 69,female,10,0.386890599
17159,2023-02-04,icu,60 to 69,all,22,0.43447118
17160,2023-02-04,icu,70 to 79,male,17,1.062522579
17161,2023-02-04,icu,70 to 79,female,9,0.507804389
17162,2023-02-04,icu,70 to 79,all,26,0.770986703
17163,2023-02-04,icu,80+,male,12,1.613694891
17164,2023-02-04,icu,80+,female,10,0.933438376
17165,2023-02-04,icu,80+,all,22,1.21215928
17166,2023-02-04,icu,all,male,58,0.289801385
17167,2023-02-04,icu,all,female,41,0.204142052
17168,2023-02-04,icu,all,all,99,0.246896579
17169,2023-02-04,deaths,0 to 11,female,1,0.042095143
17170,2023-02-04,deaths,0 to 11,all,1,0.020512168
17171,2023-02-04,deaths,30 to 39,female,1,0.035249185
17172,2023-02-04,deaths,30 to 39,all,1,0.017284588
17173,2023-02-04,deaths,40 to 49,male,3,0.116806919
17174,2023-02-04,deaths,40 to 49,all,3,0.058461424
17175,2023-02-04,deaths,50 to 59,male,2,0.081188008
17176,2023-02-04,deaths,50 to 59,female,2,0.079452572
17177,2023-02-04,deaths,50 to 59,all,4,0.080310916
17178,2023-02-04,deaths,60 to 69,male,6,0.242041182
17179,2023-02-04,deaths,60 to 69,female,6,0.232134359
17180,2023-02-04,deaths,60 to 69,all,12,0.23698428
17181,2023-02-04,deaths,70 to 79,male,14,0.875018594
17182,2023-02-04,deaths,70 to 79,female,9,0.507804389
17183,2023-02-04,deaths,70 to 79,all,23,0.682026699
17184,2023-02-04,deaths,80+,male,30,4.034237227
17185,2023-02-04,deaths,80+,female,41,3.827097343
17186,2023-02-04,deaths,80+,all,71,3.911968585
17187,2023-02-04,deaths,all,male,55,0.274811658
17188,2023-02-04,deaths,all,female,60,0.298744467
17189,2023-02-04,deaths,all,all,115,0.286799056
17190,2023-02-11,cases,0 to 11,male,184,7.361224908
17191,2023-02-11,cases,0 to 11,female,136,5.724939394
17192,2023-02-11,cases,0 to 11,all,320,6.563893866
17193,2023-02-11,cases,12 to 19,male,72,3.936870101
17194,2023-02-11,cases,12 to 19,female,107,6.218298302
17195,2023-02-11,cases,12 to 19,all,179,5.042833092
17196,2023-02-11,cases,20 to 29,male,178,6.175353678
17197,2023-02-11,cases,20 to 29,female,531,20.09853962
17198,2023-02-11,cases,20 to 29,all,710,12.8520535
17199,2023-02-11,cases,20 to 29,other,1,NA
17200,2023-02-11,cases,30 to 39,male,255,8.648301067
17201,2023-02-11,cases,30 to 39,female,676,23.82844926
17202,2023-02-11,cases,30 to 39,all,932,16.10923583
17203,2023-02-11,cases,30 to 39,other,1,NA
17204,2023-02-11,cases,40 to 49,male,247,9.617103025
17205,2023-02-11,cases,40 to 49,female,677,26.41180253
17206,2023-02-11,cases,40 to 49,all,924,18.00611857
17207,2023-02-11,cases,50 to 59,male,341,13.84255534
17208,2023-02-11,cases,50 to 59,female,689,27.37141098
17209,2023-02-11,cases,50 to 59,all,1030,20.68006079
17210,2023-02-11,cases,60 to 69,male,430,17.34628469
17211,2023-02-11,cases,60 to 69,female,583,22.55572192
17212,2023-02-11,cases,60 to 69,all,1013,20.00542299
17213,2023-02-11,cases,70 to 79,male,582,36.37577299
17214,2023-02-11,cases,70 to 79,female,594,33.51508969
17215,2023-02-11,cases,70 to 79,all,1176,34.87232164
17216,2023-02-11,cases,80+,male,772,103.8143713
17217,2023-02-11,cases,80+,female,1229,114.7195764
17218,2023-02-11,cases,80+,all,2001,110.2513963
17219,2023-02-11,cases,all,male,3063,15.30451105
17220,2023-02-11,cases,all,female,5223,26.00570582
17221,2023-02-11,cases,all,all,8288,20.66948327
17222,2023-02-11,cases,all,other,2,NA
17223,2023-02-11,hospitalizations,0 to 11,male,25,1.000166428
17224,2023-02-11,hospitalizations,0 to 11,female,16,0.673522282
17225,2023-02-11,hospitalizations,0 to 11,all,41,0.840998902
17226,2023-02-11,hospitalizations,12 to 19,male,6,0.328072508
17227,2023-02-11,hospitalizations,12 to 19,female,12,0.697379249
17228,2023-02-11,hospitalizations,12 to 19,all,18,0.507100534
17229,2023-02-11,hospitalizations,20 to 29,male,9,0.312236984
17230,2023-02-11,hospitalizations,20 to 29,female,15,0.567755357
17231,2023-02-11,hospitalizations,20 to 29,all,24,0.434435611
17232,2023-02-11,hospitalizations,30 to 39,male,16,0.542638498
17233,2023-02-11,hospitalizations,30 to 39,female,26,0.916478818
17234,2023-02-11,hospitalizations,30 to 39,all,42,0.725952688
17235,2023-02-11,hospitalizations,40 to 49,male,20,0.778712796
17236,2023-02-11,hospitalizations,40 to 49,female,19,0.741247043
17237,2023-02-11,hospitalizations,40 to 49,all,39,0.759998511
17238,2023-02-11,hospitalizations,50 to 59,male,37,1.501978146
17239,2023-02-11,hospitalizations,50 to 59,female,27,1.072609719
17240,2023-02-11,hospitalizations,50 to 59,all,64,1.284974651
17241,2023-02-11,hospitalizations,60 to 69,male,101,4.074359892
17242,2023-02-11,hospitalizations,60 to 69,female,98,3.79152787
17243,2023-02-11,hospitalizations,60 to 69,all,199,3.929989314
17244,2023-02-11,hospitalizations,70 to 79,male,167,10.4377218
17245,2023-02-11,hospitalizations,70 to 79,female,138,7.786333968
17246,2023-02-11,hospitalizations,70 to 79,all,305,9.044267091
17247,2023-02-11,hospitalizations,80+,male,250,33.61864355
17248,2023-02-11,hospitalizations,80+,female,237,22.12248952
17249,2023-02-11,hospitalizations,80+,all,487,26.83279861
17250,2023-02-11,hospitalizations,all,male,631,3.152839202
17251,2023-02-11,hospitalizations,all,female,588,2.927695773
17252,2023-02-11,hospitalizations,all,all,1219,3.040069993
17253,2023-02-11,icu,0 to 11,male,4,0.160026628
17254,2023-02-11,icu,0 to 11,female,1,0.042095143
17255,2023-02-11,icu,0 to 11,all,5,0.102560842
17256,2023-02-11,icu,12 to 19,female,2,0.116229875
17257,2023-02-11,icu,12 to 19,all,2,0.056344504
17258,2023-02-11,icu,30 to 39,male,2,0.067829812
17259,2023-02-11,icu,30 to 39,female,1,0.035249185
17260,2023-02-11,icu,30 to 39,all,3,0.051853763
17261,2023-02-11,icu,40 to 49,male,5,0.194678199
17262,2023-02-11,icu,40 to 49,female,1,0.039013002
17263,2023-02-11,icu,40 to 49,all,6,0.116922848
17264,2023-02-11,icu,50 to 59,male,4,0.162376016
17265,2023-02-11,icu,50 to 59,female,2,0.079452572
17266,2023-02-11,icu,50 to 59,all,6,0.120466374
17267,2023-02-11,icu,60 to 69,male,13,0.52442256
17268,2023-02-11,icu,60 to 69,female,12,0.464268719
17269,2023-02-11,icu,60 to 69,all,25,0.493717251
17270,2023-02-11,icu,70 to 79,male,22,1.375029219
17271,2023-02-11,icu,70 to 79,female,7,0.394958969
17272,2023-02-11,icu,70 to 79,all,29,0.859946707
17273,2023-02-11,icu,80+,male,9,1.210271168
17274,2023-02-11,icu,80+,female,5,0.466719188
17275,2023-02-11,icu,80+,all,14,0.771374087
17276,2023-02-11,icu,all,male,59,0.29479796
17277,2023-02-11,icu,all,female,31,0.154351308
17278,2023-02-11,icu,all,all,90,0.224451435
17279,2023-02-11,deaths,40 to 49,female,1,0.039013002
17280,2023-02-11,deaths,40 to 49,all,1,0.019487141
17281,2023-02-11,deaths,50 to 59,male,1,0.040594004
17282,2023-02-11,deaths,50 to 59,female,1,0.039726286
17283,2023-02-11,deaths,50 to 59,all,2,0.040155458
17284,2023-02-11,deaths,60 to 69,male,6,0.242041182
17285,2023-02-11,deaths,60 to 69,female,4,0.15475624
17286,2023-02-11,deaths,60 to 69,all,10,0.1974869
17287,2023-02-11,deaths,70 to 79,male,21,1.312527891
17288,2023-02-11,deaths,70 to 79,female,11,0.620649809
17289,2023-02-11,deaths,70 to 79,all,32,0.948906711
17290,2023-02-11,deaths,80+,male,40,5.378982969
17291,2023-02-11,deaths,80+,female,32,2.987002804
17292,2023-02-11,deaths,80+,all,72,3.967066734
17293,2023-02-11,deaths,all,male,68,0.339767141
17294,2023-02-11,deaths,all,female,49,0.243974648
17295,2023-02-11,deaths,all,all,117,0.291786866
17296,2023-02-18,cases,0 to 11,male,167,6.681111737
17297,2023-02-18,cases,0 to 11,female,122,5.135607397
17298,2023-02-18,cases,0 to 11,all,289,5.928016648
17299,2023-02-18,cases,12 to 19,male,70,3.827512598
17300,2023-02-18,cases,12 to 19,female,97,5.637148928
17301,2023-02-18,cases,12 to 19,all,167,4.704766069
17302,2023-02-18,cases,20 to 29,male,166,5.759037699
17303,2023-02-18,cases,20 to 29,female,502,19.00087926
17304,2023-02-18,cases,20 to 29,all,671,12.14609563
17305,2023-02-18,cases,20 to 29,other,3,NA
17306,2023-02-18,cases,30 to 39,male,232,7.868258225
17307,2023-02-18,cases,30 to 39,female,641,22.59472778
17308,2023-02-18,cases,30 to 39,all,873,15.08944515
17309,2023-02-18,cases,40 to 49,male,228,8.877325869
17310,2023-02-18,cases,40 to 49,female,670,26.13871151
17311,2023-02-18,cases,40 to 49,all,898,17.4994529
17312,2023-02-18,cases,50 to 59,male,282,11.44750911
17313,2023-02-18,cases,50 to 59,female,585,23.23987725
17314,2023-02-18,cases,50 to 59,all,868,17.4274687
17315,2023-02-18,cases,50 to 59,other,1,NA
17316,2023-02-18,cases,60 to 69,male,420,16.94288272
17317,2023-02-18,cases,60 to 69,female,515,19.92486585
17318,2023-02-18,cases,60 to 69,all,935,18.46502517
17319,2023-02-18,cases,70 to 79,male,559,34.93824244
17320,2023-02-18,cases,70 to 79,female,572,32.27379007
17321,2023-02-18,cases,70 to 79,all,1131,33.53792157
17322,2023-02-18,cases,80+,male,789,106.1004391
17323,2023-02-18,cases,80+,female,1225,114.3462011
17324,2023-02-18,cases,80+,all,2014,110.9676723
17325,2023-02-18,cases,all,male,2914,14.56002129
17326,2023-02-18,cases,all,female,4931,24.55181608
17327,2023-02-18,cases,all,all,7849,19.57465904
17328,2023-02-18,cases,all,other,4,NA
17329,2023-02-18,hospitalizations,0 to 11,male,23,0.920153114
17330,2023-02-18,hospitalizations,0 to 11,female,15,0.631427139
17331,2023-02-18,hospitalizations,0 to 11,all,38,0.779462397
17332,2023-02-18,hospitalizations,12 to 19,male,15,0.820181271
17333,2023-02-18,hospitalizations,12 to 19,female,8,0.464919499
17334,2023-02-18,hospitalizations,12 to 19,all,23,0.647961794
17335,2023-02-18,hospitalizations,20 to 29,male,12,0.416315978
17336,2023-02-18,hospitalizations,20 to 29,female,25,0.946258928
17337,2023-02-18,hospitalizations,20 to 29,all,37,0.669754901
17338,2023-02-18,hospitalizations,30 to 39,male,13,0.44089378
17339,2023-02-18,hospitalizations,30 to 39,female,41,1.445216597
17340,2023-02-18,hospitalizations,30 to 39,all,54,0.933367741
17341,2023-02-18,hospitalizations,40 to 49,male,23,0.895519715
17342,2023-02-18,hospitalizations,40 to 49,female,17,0.663221038
17343,2023-02-18,hospitalizations,40 to 49,all,40,0.779485653
17344,2023-02-18,hospitalizations,50 to 59,male,38,1.54257215
17345,2023-02-18,hospitalizations,50 to 59,female,36,1.430146292
17346,2023-02-18,hospitalizations,50 to 59,all,74,1.48575194
17347,2023-02-18,hospitalizations,60 to 69,male,105,4.23572068
17348,2023-02-18,hospitalizations,60 to 69,female,69,2.669545133
17349,2023-02-18,hospitalizations,60 to 69,all,174,3.436272063
17350,2023-02-18,hospitalizations,70 to 79,male,156,9.750207192
17351,2023-02-18,hospitalizations,70 to 79,female,126,7.109261449
17352,2023-02-18,hospitalizations,70 to 79,all,282,8.362240392
17353,2023-02-18,hospitalizations,80+,male,276,37.11498248
17354,2023-02-18,hospitalizations,80+,female,267,24.92280465
17355,2023-02-18,hospitalizations,80+,all,543,29.91829495
17356,2023-02-18,hospitalizations,all,male,661,3.30273647
17357,2023-02-18,hospitalizations,all,female,604,3.007360964
17358,2023-02-18,hospitalizations,all,all,1265,3.154789615
17359,2023-02-18,icu,0 to 11,male,2,0.080013314
17360,2023-02-18,icu,0 to 11,female,1,0.042095143
17361,2023-02-18,icu,0 to 11,all,3,0.061536505
17362,2023-02-18,icu,12 to 19,male,1,0.054678751
17363,2023-02-18,icu,12 to 19,all,1,0.028172252
17364,2023-02-18,icu,20 to 29,male,2,0.069385996
17365,2023-02-18,icu,20 to 29,female,2,0.075700714
17366,2023-02-18,icu,20 to 29,all,4,0.072405935
17367,2023-02-18,icu,30 to 39,male,2,0.067829812
17368,2023-02-18,icu,30 to 39,female,3,0.105747556
17369,2023-02-18,icu,30 to 39,all,5,0.086422939
17370,2023-02-18,icu,40 to 49,male,2,0.07787128
17371,2023-02-18,icu,40 to 49,female,1,0.039013002
17372,2023-02-18,icu,40 to 49,all,3,0.058461424
17373,2023-02-18,icu,50 to 59,male,3,0.121782012
17374,2023-02-18,icu,50 to 59,female,5,0.19863143
17375,2023-02-18,icu,50 to 59,all,8,0.160621831
17376,2023-02-18,icu,60 to 69,male,13,0.52442256
17377,2023-02-18,icu,60 to 69,female,11,0.425579659
17378,2023-02-18,icu,60 to 69,all,24,0.473968561
17379,2023-02-18,icu,70 to 79,male,11,0.68751461
17380,2023-02-18,icu,70 to 79,female,9,0.507804389
17381,2023-02-18,icu,70 to 79,all,20,0.593066695
17382,2023-02-18,icu,80+,male,19,2.55501691
17383,2023-02-18,icu,80+,female,10,0.933438376
17384,2023-02-18,icu,80+,all,29,1.597846324
17385,2023-02-18,icu,all,male,55,0.274811658
17386,2023-02-18,icu,all,female,42,0.209121127
17387,2023-02-18,icu,all,all,97,0.241908769
17388,2023-02-18,deaths,30 to 39,male,1,0.033914906
17389,2023-02-18,deaths,30 to 39,all,1,0.017284588
17390,2023-02-18,deaths,40 to 49,female,2,0.078026005
17391,2023-02-18,deaths,40 to 49,all,2,0.038974283
17392,2023-02-18,deaths,50 to 59,male,1,0.040594004
17393,2023-02-18,deaths,50 to 59,female,1,0.039726286
17394,2023-02-18,deaths,50 to 59,all,2,0.040155458
17395,2023-02-18,deaths,60 to 69,male,10,0.40340197
17396,2023-02-18,deaths,60 to 69,female,3,0.11606718
17397,2023-02-18,deaths,60 to 69,all,13,0.25673297
17398,2023-02-18,deaths,70 to 79,male,17,1.062522579
17399,2023-02-18,deaths,70 to 79,female,10,0.564227099
17400,2023-02-18,deaths,70 to 79,all,27,0.800640038
17401,2023-02-18,deaths,80+,male,40,5.378982969
17402,2023-02-18,deaths,80+,female,34,3.173690479
17403,2023-02-18,deaths,80+,all,74,4.077263033
17404,2023-02-18,deaths,all,male,69,0.344763716
17405,2023-02-18,deaths,all,female,50,0.248953722
17406,2023-02-18,deaths,all,all,119,0.296774675
17407,2023-02-25,cases,0 to 11,male,138,5.520918681
17408,2023-02-25,cases,0 to 11,female,104,4.37789483
17409,2023-02-25,cases,0 to 11,all,242,4.963944736
17410,2023-02-25,cases,12 to 19,male,31,1.695041293
17411,2023-02-25,cases,12 to 19,female,81,4.707309929
17412,2023-02-25,cases,12 to 19,all,112,3.155292214
17413,2023-02-25,cases,20 to 29,male,171,5.93250269
17414,2023-02-25,cases,20 to 29,female,474,17.94106927
17415,2023-02-25,cases,20 to 29,all,645,11.67545705
17416,2023-02-25,cases,30 to 39,male,200,6.782981229
17417,2023-02-25,cases,30 to 39,female,619,21.8192457
17418,2023-02-25,cases,30 to 39,all,820,14.173362
17419,2023-02-25,cases,30 to 39,other,1,NA
17420,2023-02-25,cases,40 to 49,male,222,8.64371203
17421,2023-02-25,cases,40 to 49,female,617,24.07102239
17422,2023-02-25,cases,40 to 49,all,839,16.34971156
17423,2023-02-25,cases,50 to 59,male,276,11.20394509
17424,2023-02-25,cases,50 to 59,female,598,23.75631896
17425,2023-02-25,cases,50 to 59,all,875,17.5680128
17426,2023-02-25,cases,50 to 59,other,1,NA
17427,2023-02-25,cases,60 to 69,male,394,15.8940376
17428,2023-02-25,cases,60 to 69,female,490,18.95763935
17429,2023-02-25,cases,60 to 69,all,884,17.45784198
17430,2023-02-25,cases,70 to 79,male,579,36.188269
17431,2023-02-25,cases,70 to 79,female,563,31.76598568
17432,2023-02-25,cases,70 to 79,all,1142,33.86410826
17433,2023-02-25,cases,80+,male,809,108.7899305
17434,2023-02-25,cases,80+,female,1252,116.8664847
17435,2023-02-25,cases,80+,all,2061,113.5572853
17436,2023-02-25,cases,all,male,2820,14.09034318
17437,2023-02-25,cases,all,female,4799,23.89457826
17438,2023-02-25,cases,all,all,7621,19.00604874
17439,2023-02-25,cases,all,other,2,NA
17440,2023-02-25,hospitalizations,0 to 11,male,17,0.680113171
17441,2023-02-25,hospitalizations,0 to 11,female,15,0.631427139
17442,2023-02-25,hospitalizations,0 to 11,all,32,0.656389387
17443,2023-02-25,hospitalizations,12 to 19,male,3,0.164036254
17444,2023-02-25,hospitalizations,12 to 19,female,6,0.348689624
17445,2023-02-25,hospitalizations,12 to 19,all,9,0.253550267
17446,2023-02-25,hospitalizations,20 to 29,male,11,0.38162298
17447,2023-02-25,hospitalizations,20 to 29,female,19,0.719156785
17448,2023-02-25,hospitalizations,20 to 29,all,30,0.543044514
17449,2023-02-25,hospitalizations,30 to 39,male,16,0.542638498
17450,2023-02-25,hospitalizations,30 to 39,female,28,0.986977189
17451,2023-02-25,hospitalizations,30 to 39,all,44,0.760521863
17452,2023-02-25,hospitalizations,40 to 49,male,21,0.817648435
17453,2023-02-25,hospitalizations,40 to 49,female,23,0.897299052
17454,2023-02-25,hospitalizations,40 to 49,all,44,0.857434218
17455,2023-02-25,hospitalizations,50 to 59,male,51,2.070294201
17456,2023-02-25,hospitalizations,50 to 59,female,39,1.54932515
17457,2023-02-25,hospitalizations,50 to 59,all,90,1.806995603
17458,2023-02-25,hospitalizations,60 to 69,male,114,4.598782452
17459,2023-02-25,hospitalizations,60 to 69,female,97,3.75283881
17460,2023-02-25,hospitalizations,60 to 69,all,211,4.166973594
17461,2023-02-25,hospitalizations,70 to 79,male,213,13.3127829
17462,2023-02-25,hospitalizations,70 to 79,female,155,8.745520037
17463,2023-02-25,hospitalizations,70 to 79,all,368,10.91242718
17464,2023-02-25,hospitalizations,80+,male,272,36.57708419
17465,2023-02-25,hospitalizations,80+,female,292,27.25640059
17466,2023-02-25,hospitalizations,80+,all,564,31.07535609
17467,2023-02-25,hospitalizations,all,male,718,3.587541279
17468,2023-02-25,hospitalizations,all,female,674,3.355896175
17469,2023-02-25,hospitalizations,all,all,1392,3.471515529
17470,2023-02-25,icu,0 to 11,male,1,0.040006657
17471,2023-02-25,icu,0 to 11,all,1,0.020512168
17472,2023-02-25,icu,20 to 29,male,1,0.034692998
17473,2023-02-25,icu,20 to 29,female,2,0.075700714
17474,2023-02-25,icu,20 to 29,all,3,0.054304451
17475,2023-02-25,icu,30 to 39,male,3,0.101744718
17476,2023-02-25,icu,30 to 39,female,4,0.140996741
17477,2023-02-25,icu,30 to 39,all,7,0.120992115
17478,2023-02-25,icu,40 to 49,male,2,0.07787128
17479,2023-02-25,icu,40 to 49,female,3,0.117039007
17480,2023-02-25,icu,40 to 49,all,5,0.097435707
17481,2023-02-25,icu,50 to 59,male,15,0.608910059
17482,2023-02-25,icu,50 to 59,female,5,0.19863143
17483,2023-02-25,icu,50 to 59,all,20,0.401554578
17484,2023-02-25,icu,60 to 69,male,13,0.52442256
17485,2023-02-25,icu,60 to 69,female,9,0.348201539
17486,2023-02-25,icu,60 to 69,all,22,0.43447118
17487,2023-02-25,icu,70 to 79,male,16,1.00002125
17488,2023-02-25,icu,70 to 79,female,16,0.902763359
17489,2023-02-25,icu,70 to 79,all,32,0.948906711
17490,2023-02-25,icu,80+,male,18,2.420542336
17491,2023-02-25,icu,80+,female,13,1.213469889
17492,2023-02-25,icu,80+,all,31,1.708042622
17493,2023-02-25,icu,all,male,69,0.344763716
17494,2023-02-25,icu,all,female,52,0.258911871
17495,2023-02-25,icu,all,all,121,0.301762485
17496,2023-02-25,deaths,20 to 29,male,1,0.034692998
17497,2023-02-25,deaths,20 to 29,all,1,0.018101484
17498,2023-02-25,deaths,50 to 59,male,4,0.162376016
17499,2023-02-25,deaths,50 to 59,female,3,0.119178858
17500,2023-02-25,deaths,50 to 59,all,7,0.140544102
17501,2023-02-25,deaths,60 to 69,male,11,0.443742166
17502,2023-02-25,deaths,60 to 69,female,4,0.15475624
17503,2023-02-25,deaths,60 to 69,all,15,0.29623035
17504,2023-02-25,deaths,70 to 79,male,12,0.750015938
17505,2023-02-25,deaths,70 to 79,female,12,0.677072519
17506,2023-02-25,deaths,70 to 79,all,24,0.711680033
17507,2023-02-25,deaths,80+,male,47,6.320304988
17508,2023-02-25,deaths,80+,female,29,2.706971291
17509,2023-02-25,deaths,80+,all,76,4.187459331
17510,2023-02-25,deaths,all,male,75,0.37474317
17511,2023-02-25,deaths,all,female,48,0.238995573
17512,2023-02-25,deaths,all,all,123,0.306750295
17513,2023-03-04,cases,0 to 11,male,163,6.521085109
17514,2023-03-04,cases,0 to 11,female,104,4.37789483
17515,2023-03-04,cases,0 to 11,all,267,5.476748944
17516,2023-03-04,cases,12 to 19,male,50,2.73393757
17517,2023-03-04,cases,12 to 19,female,80,4.649194992
17518,2023-03-04,cases,12 to 19,all,131,3.690565
17519,2023-03-04,cases,12 to 19,other,1,NA
17520,2023-03-04,cases,20 to 29,male,164,5.689651703
17521,2023-03-04,cases,20 to 29,female,474,17.94106927
17522,2023-03-04,cases,20 to 29,all,638,11.54874666
17523,2023-03-04,cases,30 to 39,male,217,7.359534633
17524,2023-03-04,cases,30 to 39,female,558,19.6690454
17525,2023-03-04,cases,30 to 39,all,775,13.39555554
